Date,Actual Sales,Forecast Sales,Forecast Lower,Forecast Upper
2017-04-02,1604.80002586,,,
2017-04-03,1719.7600249,,,
2017-04-04,867.8700180000001,,,
2017-04-05,1900.73003378,,,
2017-04-06,579.9000168,,,
2017-04-07,2089.71003338,,,
2017-04-08,4024.55007176,,,
2017-04-09,1029.94000628,,,
2017-04-10,759.9200287,,,
2017-04-11,1049.83002466,,,
2017-04-12,1514.8000335000002,,,
2017-04-13,734.89999766,,,
2017-04-14,2054.80003356,,,
2017-04-15,1134.85001758,,,
2017-04-16,1292.79003142,,,
2017-04-17,3319.74005886,,,
2017-04-18,539.9100189000001,,,
2017-04-19,1339.77003088,,,
2017-04-20,2203.71006772,,,
2017-04-21,949.9500122,,,
2017-04-22,2803.6600151000002,,,
2017-04-23,1439.86000826,,,
2017-04-24,1729.79004666,,,
2017-04-25,1179.8899841,,,
2017-04-26,1089.8800049000001,,,
2017-04-27,1059.9100342,,,
2017-04-28,1479.85001376,,,
2017-04-29,1449.88004688,,,
2017-04-30,1799.7600097,,,
2017-05-01,1499.8200455,,,
2017-05-02,2219.8000488,,,
2017-05-03,1249.8200225,,,
2017-05-04,1209.8700104,,,
2017-05-05,1939.7500419,,,
2017-05-06,989.8900146000001,,,
2017-05-07,2019.74004738,,,
2017-05-08,1499.81003948,,,
2017-05-09,1629.8900147,,,
2017-05-10,299.9700012,,,
2017-05-11,1349.9100189,,,
2017-05-12,849.9200057600001,,,
2017-05-13,1439.7400359,,,
2017-05-14,1129.7400054,,,
2017-05-15,2204.71002956,,,
2017-05-16,1479.82000722,,,
2017-05-17,1629.8200378000001,,,
2017-05-18,1109.93001556,,,
2017-05-19,1169.90001676,,,
2017-05-20,1479.82002266,,,
2017-05-21,589.9600067,,,
2017-05-22,2339.72004324,,,
2017-05-23,1159.8200226,,,
2017-05-24,219.95000838,,,
2017-05-25,3389.6500854,,,
2017-05-26,1899.7600402,,,
2017-05-27,1899.80004116,,,
2017-05-28,2049.7500534,,,
2017-05-29,1969.7400436,,,
2017-05-30,1299.79002386,,,
2017-05-31,829.9200134,,,
2017-06-01,1209.87004478,,,
2017-06-02,1209.9200286999999,,,
2017-06-03,1769.83004,,,
2017-06-04,1669.84003828,,,
2017-06-05,1584.87001036,,,
2017-06-06,1889.78005598,,,
2017-06-07,1346.91002274,,,
2017-06-08,589.92002112,,,
2017-06-09,1529.8700409,,,
2017-06-10,299.95000838,,,
2017-06-11,1289.8500213,,,
2017-06-12,1699.80002968,,,
2017-06-13,589.9400100600001,,,
2017-06-14,1859.80004882,,,
2017-06-15,2569.77003472,,,
2017-06-16,839.88002776,,,
2017-06-17,769.92002488,,,
2017-06-18,1289.85000238,,,
2017-06-19,499.9500122,,,
2017-06-20,979.9200211,,,
2017-06-21,2699.6800309,,,
2017-06-22,1149.9299927,,,
2017-06-23,2129.76001364,,,
2017-06-24,1109.87998578,,,
2017-06-25,1369.83002858,,,
2017-06-26,1489.8900147,,,
2017-06-27,1519.8100433,,,
2017-06-28,2889.6800536,,,
2017-06-29,619.9300232,,,
2017-06-30,1889.7800064,,,
2017-07-01,1959.80000312,,,
2017-07-02,1219.8700217800001,,,
2017-07-03,1614.8600388,,,
2017-07-04,619.9800034,,,
2017-07-05,1499.65999988,,,
2017-07-06,2149.79001998,,,
2017-07-07,119.9700012,,,
2017-07-08,679.9700164999999,,,
2017-07-09,1119.92002488,,,
2017-07-10,1859.7800445,,,
2017-07-11,1009.89001466,,,
2017-07-12,489.94001006,,,
2017-07-13,3579.68006136,,,
2017-07-14,529.9100189000001,,,
2017-07-15,1389.83002094,,,
2017-07-16,1629.75003438,,,
2017-07-17,1379.8000182,,,
2017-07-18,579.89001848,,,
2017-07-19,1269.8100052,,,
2017-07-20,1729.8200455,,,
2017-07-21,1128.92000586,,,
2017-07-22,1969.7400360000001,,,
2017-07-23,1679.7100066,,,
2017-07-24,2789.73003768,,,
2017-07-25,1179.87003332,,,
2017-07-26,1289.89001088,,,
2017-07-27,1459.84999856,,,
2017-07-28,979.9300232,,,
2017-07-29,2559.75006488,,,
2017-07-30,1549.8500366600001,,,
2017-07-31,1569.8000145,,,
2017-08-01,2189.7900162,,,
2017-08-02,2258.74004738,,,
2017-08-03,1279.89003374,,,
2017-08-04,1359.8900299,,,
2017-08-05,1419.82001878,,,
2017-08-06,629.96001818,,,
2017-08-07,2169.8399963,,,
2017-08-08,1389.84003446,,,
2017-08-09,1189.8600158,,,
2017-08-10,1299.8900146,,,
2017-08-11,649.9300003999999,,,
2017-08-12,739.9400177,,,
2017-08-13,1709.88001256,,,
2017-08-14,2139.8600311,,,
2017-08-15,1989.80005646,,,
2017-08-16,619.91001126,,,
2017-08-17,3089.6700936,,,
2017-08-18,1169.90001304,,,
2017-08-19,2019.7400589000001,,,
2017-08-20,1289.8900299,,,
2017-08-21,1369.9200286999999,,,
2017-08-22,979.9700164999999,,,
2017-08-24,978.9100189000001,,,
2017-08-25,839.93001938,,,
2017-08-26,2409.7900239,,,
2017-08-27,1629.9000320999999,,,
2017-08-28,599.9599915,,,
2017-08-29,259.99000168,,,
2017-08-30,1909.80003366,,,
2017-08-31,1689.8200226,,,
2017-09-01,2979.6500624600003,,,
2017-09-02,1639.8600311,,,
2017-09-03,519.9000168,,,
2017-09-04,1319.9200286999999,,,
2017-09-05,2279.7200165,,,
2017-09-06,1389.9100189,,,
2017-09-07,1158.92000576,,,
2017-09-08,979.8699874600001,,,
2017-09-09,2929.43006126,,,
2017-09-10,1459.76002492,,,
2017-09-11,2019.83000936,,,
2017-09-12,1379.93000796,,,
2017-09-13,2069.8200225,,,
2017-09-14,2449.78001024,,,
2017-09-15,4969.69995464,,,
2017-09-16,2559.8799895,,,
2017-09-17,1399.8300171,,,
2017-09-18,1769.8899840000001,,,
2017-09-19,519.89000696,,,
2017-09-20,169.9800034,,,
2017-09-21,1399.8800086400001,,,
2017-09-22,2509.8200074,,,
2017-09-23,1229.9400024000001,,,
2017-09-24,1669.84998306,,,
2017-09-25,3539.6500398,,,
2017-09-26,1259.94998926,,,
2017-09-27,2079.889984,,,
2017-09-28,1609.9299621,,,
2017-09-29,1649.8600158,,,
2017-09-30,1229.89000698,,,
2017-10-01,1289.8799897,,,
2017-10-02,1522.13000104,,,
2017-10-03,124.31999968,,,
2017-10-04,124.31999968,,,
2017-10-05,124.31999968,,,
2017-10-06,217.55999943999998,,,
2017-10-07,118.16000366,,,
2017-10-08,22.57999992,,,
2017-10-09,11.28999996,,,
2017-10-10,1808.160034,,,
2017-10-11,2260.2000425,,,
2017-10-12,2260.2000425,,,
2017-10-13,4068.3600765,,,
2017-10-14,3616.320068,,,
2017-10-15,1356.1200254999999,,,
2017-10-16,2712.2400509999998,,,
2017-10-17,2712.2400509999998,,,
2017-10-18,452.0400085,,,
2017-10-19,3213.9000548999998,,,
2017-10-20,1428.4000244,,,
2017-10-21,714.2000122,,,
2017-10-22,714.2000122,,,
2017-10-24,714.2000122,,,
2017-10-25,1071.3000183,,,
2017-10-26,4500.0,,,
2017-10-27,4500.0,,,
2017-10-28,1500.0,,,
2017-10-29,6000.0,,,
2017-10-30,6000.0,,,
2017-10-31,1752.8800049,,,
2017-11-01,2023.0400392,,,
2017-11-02,1011.5200196,,,
2017-11-03,1770.1600343,,,
2017-11-04,1220.1200257,,,
2017-11-05,2768.8800659999997,,,
2017-11-06,3230.360077,,,
2017-11-07,1087.3400268999999,,,
2017-11-08,328.7600098,,,
2017-11-09,986.2800293999999,,,
2017-11-10,657.5200196,,,
2017-11-11,986.2800293999999,,,
2017-11-12,1972.5600587999998,,,
2017-11-13,1065.1600342,,,
2017-11-14,4260.6401368,,,
2017-11-15,3728.0601196999996,,,
2017-11-16,4260.6401368,,,
2017-11-17,2130.3200684,,,
2017-11-18,1597.7400512999998,,,
2017-11-19,879.1200255,,,
2017-11-20,879.1200255,,,
2017-11-21,293.0400085,,,
2017-11-22,421.7000122,,,
2017-11-23,1686.8000488,,,
2017-11-24,1314.9000244000001,,,
2017-11-25,1563.8999634000002,,,
2017-11-26,1303.2499695000001,,,
2017-11-27,1563.8999634000002,,,
2017-11-28,1303.2499695000001,,,
2017-11-29,84.40000153,,,
2017-11-30,337.60000612,,,
2017-12-01,337.60000612,,,
2017-12-02,6068.30000306,,,
2017-12-03,22614.75,,,
2017-12-04,19009.5,,,
2017-12-08,39.75,,,
2017-12-09,119.25,,,
2017-12-10,318.0,,,
2017-12-11,159.0,,,
2017-12-12,863.2800292,,,
2017-12-13,1510.7400510999998,,,
2017-12-14,1079.1000365,,,
2017-12-15,431.6400146,,,
2017-12-16,124.31999968,,,
2017-12-17,124.31999968,,,
2017-12-18,354.48001098,,,
2017-12-19,208.48000334,,,
2017-12-20,33.869999879999995,,,
2017-12-21,2237.540039,,,
2017-12-22,1785.5000304999999,,,
2017-12-23,2214.2000122,,,
2017-12-24,6000.0,,,
2017-12-25,252.8800049,,,
2017-12-26,1175.8400268999999,,,
2017-12-27,3230.360077,,,
2017-12-28,2307.400055,,,
2017-12-29,461.480011,,,
2017-12-30,2010.3000489,,,
2017-12-31,1315.0400392,,,
2018-01-01,3195.4801025999996,,,
2018-01-02,532.5800171,,,
2018-01-03,879.1200255,,,
2018-01-04,210.8500061,,,
2018-01-05,1824.5499573000002,,,
2018-01-06,781.9499817000001,,,
2018-01-07,337.60000612,,,
2018-01-08,253.20000459,,,
2018-01-09,253.20000459,,,
2018-01-10,12707.70000459,,,
2018-01-11,22287.0,,,
2018-01-12,22614.75,,,
2018-01-13,11799.0,,,
2018-01-14,,3553.5637638158896,1667.801810110193,5348.783247135272
2018-01-15,,3519.891667075931,1647.8763314494856,5516.764991212081
2018-01-16,,3269.521017915706,1230.326171742168,5286.426713550358
2018-01-17,,3362.1615564308922,1450.1739836334843,5258.492711702319
2018-01-18,238.5,3558.8268816670075,1560.7538696612573,5543.354829346191
2018-01-19,119.25,3335.646212347131,1289.6895304137365,5226.910558996885
2018-01-20,159.0,3207.888119941765,1190.6280456747265,5335.748709436757
2018-01-21,357.75,3086.942450574405,1116.8669870142546,5012.352522797974
2018-01-22,119.25,2985.130657261774,1109.4366389707543,4959.638137228699
2018-01-23,119.25,2678.298872462193,845.7133998839548,4617.280857151134
2018-01-24,119.25,2727.21695793091,980.0510187605078,4641.535771105849
2018-01-25,198.75,2893.6574133721683,1061.5085296625673,4678.330840053433
2018-01-26,766.7100218999999,2654.1930845472884,701.1267269720877,4714.178206916917
2018-01-27,1079.1000365,2524.2146038557034,544.472421842136,4582.232881086326
2018-01-28,1510.7400510999998,2414.913844221671,521.8286502060624,4312.683619877697
2018-01-29,647.4600218999999,2338.103474431448,446.8723802863251,4254.26866653416
2018-01-30,863.2800292,2068.826620465478,237.265555970788,3997.914335474923
2018-01-31,1406.8500365,2166.779362813088,210.18449597583944,4005.980866027308
2018-02-01,,2392.4192778121787,477.3374171779012,4347.215060016147
2018-02-02,,2220.798143135905,285.4866651129894,4164.000664706968
2018-02-03,,2165.6187956990043,39.89352932095896,3960.53895403992
2018-02-04,,2136.261379759436,160.49674437456937,4088.7526156884405
2018-02-05,,2142.647960166988,309.11650877725344,4197.822644639581
2018-02-06,,1957.898351519119,-15.29757355316023,3785.6927019354844
2018-02-07,,2139.798729187432,165.14612244996226,3959.515713371308
2018-02-08,,2446.955086087535,515.6041282683233,4505.29993329354
2018-02-09,,2352.6685602646708,418.2589219328497,4208.864055672314
2018-02-10,,2369.0316030783265,425.7467344531079,4279.23938683123
2018-02-11,,2403.989309019929,513.7242793086143,4381.888024311082
2018-02-12,,2466.234089102597,514.0579101025197,4436.776715379335
2018-02-13,,2327.885887835764,508.1450039895764,4366.493025704985
2018-02-14,,2545.9790156448857,656.0622602134828,4567.800824662625
2018-02-15,,2878.62733330632,853.735538981364,4838.98818946132
2018-02-16,,2798.904658410807,954.5385288240813,4849.1812300373485
2018-02-17,,2818.9393817887835,721.796470420166,4859.69304519787
2018-02-18,,2846.9678025246735,923.9522588478944,4803.8667877153375
2018-02-19,,2892.2147124452904,969.6637765888239,4948.2181973544475
2018-02-20,,2727.553928118167,854.557217861605,4648.526973131314
2018-02-21,,2910.9704733663657,1018.0174172440163,4810.346952779939
2018-02-22,,3201.6968938626283,1240.2588384658088,4980.768143320325
2018-02-23,,3074.061410823989,1142.2232728297117,5064.7326772361575
2018-02-24,,3041.547806784677,1016.9299266969433,4978.631604601122
2018-02-25,,3013.812499911746,1002.1288854248178,4946.694180362169
2018-02-26,,3001.5283024761875,984.2941986481189,5074.50311477253
2018-02-27,,2779.0085172521935,986.7121874485268,4568.454592813147
2018-02-28,,2905.6339965786706,889.0607357885208,4713.800851378129
2018-03-01,,3141.9565096838214,1134.0004418393783,5069.479462905131
2018-03-02,,2963.516910115507,1188.3721209967712,4887.451523368683
2018-03-03,,2884.8786828131556,954.6394246408754,4903.283811730559
2018-03-04,,2816.622899763163,919.6264093871018,4792.451785053859
2018-03-05,,2770.1745256659187,859.5186394962125,4695.8575296261415
2018-03-06,,2520.414037884888,435.4903236237068,4395.529847380577
2018-03-07,,2627.097155625376,707.1329585724775,4680.013433707401
2018-03-08,,2850.956052976054,885.9144140145277,4805.839534867758
2018-03-09,,2667.5204383675123,824.0810849057863,4639.941118801312
2018-03-10,,2591.1588390536203,666.997489527103,4438.887012921585
2018-03-11,,2532.0857569841714,605.978143370528,4437.1292605405815
2018-03-12,,2501.2041664921567,639.9472930688498,4461.567381112929
2018-03-13,,2272.736754393705,306.59309725717685,4233.369620729805
2018-03-14,,2405.668059088558,296.41667920235693,4367.4096909271775
2018-03-15,,2659.870189812488,731.2313751626051,4700.071998082756
2018-03-16,,2509.9497805645624,704.5001606871266,4545.3482006935565
2018-03-17,,2469.3157757636855,640.5805122433857,4442.078409897799
2018-03-18,,2447.2129797381094,449.2777716396109,4326.566541763003
2018-03-19,,2453.590133582377,416.0674737574882,4449.509738773867
2018-03-20,,2261.755259210971,329.94688209908895,4187.611513301884
2018-03-21,,2429.839829519311,464.42860148440224,4472.317468705157
2018-03-22,,2716.9439259212754,782.5000337178656,4590.728232238065
2018-03-23,,2596.999607829439,700.4088670765334,4461.388838102384
2018-03-24,,2582.8517602891925,602.2802793919756,4528.809615320358
2018-03-25,,2583.301126356773,688.8834486075483,4582.480142380092
2018-03-26,,2607.978170491622,687.978831072254,4552.181070208344
2018-03-27,,2430.0005036271873,509.6996217743847,4309.083860673735
2018-03-28,,2607.4355244726353,586.3998734869181,4589.01605356293
2018-03-29,,2899.4406325583413,999.5310722024544,4848.891463893872
2018-03-30,,2780.11852159315,894.3623873439541,4773.249563987677
2018-03-31,,2762.587181950893,859.5130138352913,4768.335622942869
2018-04-01,,2756.0097468949593,787.4445817883757,4819.83220783438
2018-04-02,,2770.4533076914936,862.6107266480574,4755.708034473307
2018-04-03,,2579.5299422898674,699.7405151341832,4718.277448149223
2018-04-04,,2741.8421450713076,799.3731680074012,4692.447809713425
2018-04-05,,3017.105548784248,1123.3826746044158,4845.141438739877
2018-04-06,,2879.9869696395876,891.5492766346485,4923.016101843795
2018-04-07,,2844.1578986224754,909.85149361504,4835.874243749699
2018-04-08,,2819.309026027473,817.7880502769083,4790.938728798266
2018-04-09,,2815.9953229509038,834.4007292911118,4580.951236832892
2018-04-10,,2608.2652591775854,620.1028824770755,4654.572098054685
2018-04-11,,2755.0966081316938,697.7425115641761,4757.763718286705
2018-04-12,,3016.5119162437204,1066.625361873452,4970.90513208785
2018-04-13,,2867.411774115737,1013.8474904271592,4899.609328666969
2018-04-14,,2821.626038837207,955.8428477697963,4779.917141446195
2018-04-15,,2788.9285427059463,853.4696815379172,4804.287568448418
2018-04-16,,2779.8846867796833,750.4405092037093,4612.49423758148
2018-04-17,,2568.485306367176,624.6489722526721,4499.471407666357
2018-04-18,,2713.589008239622,847.8652327145127,4762.377832260205
2018-04-19,,2975.0457574202737,877.9053409376314,5035.90115770835
2018-04-20,,2827.5395140576693,857.4126386529543,4741.555886066354
2018-04-21,,2784.649707413966,826.6293244525926,4658.621642313268
2018-04-22,,2755.8767069460305,701.7111726613524,4620.646185171015
2018-04-23,,2751.500313044398,751.3606626318407,4654.363420965089
2018-04-24,,2545.224290202348,510.2944237549829,4441.944973168677
2018-04-25,,2695.6288008687125,802.3810883972767,4401.775154885199
2018-04-26,,2962.303209399939,965.9623804930285,4901.134051270409
2018-04-27,,2819.6967900450245,878.8282324471318,4794.459255063444
2018-04-28,,2781.186908611841,906.6382402957058,4881.122570303619
2018-04-29,,2756.109674926124,899.3468329535111,4706.018381919681
2018-04-30,,2754.6219838203588,914.9262499996812,4751.314474384988
2018-05-01,,2550.3479220850104,771.6846155413093,4450.110677352812
2018-05-02,,2701.83141324656,893.9923592938095,4780.451134995949
2018-05-03,,2968.667639685595,1172.6696256717905,5090.141337218707
2018-05-04,,2825.3508983460733,883.687492897025,4832.406378126855
2018-05-05,,2785.3386283327955,867.1793823300393,4729.254759944244
2018-05-06,,2758.0768151934,632.6763931431191,4650.085551493471
2018-05-07,,2753.8559279972583,788.9540150752346,4734.164681096897
2018-05-08,,2546.4506264623647,516.3509042973002,4376.362763025458
2018-05-09,,2694.5653816300373,629.9264287922689,4603.431665346361
2018-05-10,,2957.9588231704465,996.2608011585716,4904.3548477508375
2018-05-11,,2811.2847355017625,807.8845452414787,4811.074394043255
2018-05-12,,2768.149690078791,847.1069755723919,4718.064918177169
2018-05-13,,2738.1327426091975,804.2782082323498,4527.7319125173535
2018-05-14,,2731.6365427918936,810.4157180108721,4493.321636316595
2018-05-15,,2522.5232469607117,512.8307381276852,4528.449685322488
2018-05-16,,2669.5574873228247,832.4538498583113,4681.610520818478
2018-05-17,,2932.5292752990435,985.823126647022,4847.401332081938
2018-05-18,,2786.0947785079406,900.324805100331,4840.892727434115
2018-05-19,,2743.834929540794,936.3717446445902,4750.805433898729
2018-05-20,,2715.2772215929012,785.9646019263677,4681.27575875528
2018-05-21,,2710.749923976072,734.1489801069556,4723.6143881109965
2018-05-22,,2504.021957512173,465.747503820485,4529.375997019259
2018-05-23,,2653.750503496748,759.9530282231855,4509.807406512421
2018-05-24,,2919.609021325941,998.4466084013111,4863.656504465519
2018-05-25,,2776.133397375829,808.8213641415758,4805.601373027035
2018-05-26,,2736.7859601214996,774.6701698044045,4550.1224645180755
2018-05-27,,2710.982495565929,819.3965379036589,4788.215310090836
2018-05-28,,2708.951285506212,767.4609271705045,4677.435561305132
2018-05-29,,2504.377216324531,449.37586528280946,4499.956229292418
2018-05-30,,2655.8528650003213,759.8620756111346,4587.9984922479
2018-05-31,,2923.0091017530044,928.3177284448915,4780.103797245426
2018-06-01,,2780.3628325010463,895.7027414249415,4696.320555742229
2018-06-02,,2741.3815564322017,849.6136966371752,4738.727076977483
2018-06-03,,2715.509854928937,781.5876734270507,4620.2572155416665
2018-06-04,,2713.0268588773697,703.5429903813707,4624.489443288758
2018-06-05,,2507.6878078751192,610.9741611212711,4416.770039027365
2018-06-06,,2658.171712660257,647.2826103147192,4429.994291359544
2018-06-07,,2924.2077996367166,1009.1362994018041,4974.288774980573
2018-06-08,,2780.4185297530453,907.767783442694,4756.758987032019
2018-06-09,,2740.3790594160046,784.559741600814,4612.036451529166
2018-06-10,,2713.638468186437,767.7376065659497,4650.1781009268125
2018-06-11,,2710.572017097682,735.3823909352984,4690.829774553537
2018-06-12,,2505.0177681444543,580.7021287226958,4577.058067257624
2018-06-13,,2655.7197852799063,568.2011898274573,4528.631149761229
2018-06-14,,2922.45078888615,948.4806641699557,4767.689583444869
2018-06-15,,2779.852225698297,917.8007276249826,4645.166639708862
2018-06-16,,2741.491761585083,740.3381236365303,4563.262736266052
2018-06-17,,2716.8836260363964,882.6892963937572,4657.3864553106505
2018-06-18,,2716.341136308063,634.203008314107,4699.501134917443
2018-06-19,,2513.6147528910915,542.5686263094673,4372.068583550311
2018-06-20,,2667.3378633069383,572.7105498980161,4598.389336218105
2018-06-21,,2937.153098502986,844.6317327157029,4889.66439788092
2018-06-22,,2797.5570334880967,798.99342035064,4785.294877580573
2018-06-23,,2761.9631298498034,831.3604716363142,4751.4791247846915
2018-06-24,,2739.728164542789,791.0489379870413,4775.844214074698
2018-06-25,,2741.0112597390926,787.274460997388,4674.386543677049
2018-06-26,,2539.4186306695588,577.4073171066937,4452.024945109849
2018-06-27,,2693.456000163827,615.6248630990508,4678.153531347711
2018-06-28,,2962.6612309314773,1021.2622570922418,4911.649446868595
2018-06-29,,2821.454778023465,789.1090195670274,4753.260185275258
2018-06-30,,2783.207582927589,776.4004133953158,4663.4721065504245
2018-07-01,,2757.271439223772,901.3493567750522,4686.735545842295
2018-07-02,,2753.8407599727375,744.4281039906353,4642.294720636428
2018-07-03,,2546.598716248496,487.1171456459627,4565.099972460637
2018-07-04,,2694.1695912247624,802.6791589299714,4502.796700625432
2018-07-05,,2956.2498445410624,919.8587436154363,4923.66452733768
2018-07-06,,2807.455484283184,890.9924187153244,4764.082968040938
2018-07-07,,2761.385415641266,1009.7065498777112,4570.710218421127
2018-07-08,,2727.6458963206405,790.230320331547,4733.512000625382
2018-07-09,,2716.705179505101,708.0001041949248,4754.6252053665285
2018-07-10,,2502.531511150653,627.222466176983,4511.720441292524
2018-07-11,,2644.036564673659,571.5380470476886,4614.975506512542
2018-07-12,,2901.197080804362,1098.5425004811807,4987.677761010281
